sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: saikumbh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.69 | Public IP: 103.96.18.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:22 IST Mon Jun 8 2020 | Duration: 9h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 200460345 | Bytes Rx: 234796588 | IP Addr: 10.149.232.69 | Public IP: 103.96.18.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:22 IST Mon Jun 8 2020 | Duration: 9h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 200460345 | Bytes Rx: 234796588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138501 | Audit Session ID: 0a95072a21d050005edd887e | Security Group Tag: none | EasyVPN: 0 |Session ID: 138501 | Audit Session ID: 0a95072a21d050005edd887e | Security Group Tag: none | EasyVPN: 0 ||
Username: pandmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.224 | Public IP: 157.46.5.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:51 IST Mon Jun 8 2020 | Duration: 0h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 268295807 | Bytes Rx: 21993661 | IP Addr: 10.149.233.224 | Public IP: 157.46.5.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:51 IST Mon Jun 8 2020 | Duration: 0h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 268295807 | Bytes Rx: 21993661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140286 | Audit Session ID: 0a95072a223fe0005ede05ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 140286 | Audit Session ID: 0a95072a223fe0005ede05ff | Security Group Tag: none | EasyVPN: 0 ||
Username: knataraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 117.215.113.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:54 IST Mon Jun 8 2020 | Duration: 0h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 11700699 | Bytes Rx: 3648067 | IP Addr: 10.149.232.189 | Public IP: 117.215.113.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:54 IST Mon Jun 8 2020 | Duration: 0h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 11700699 | Bytes Rx: 3648067 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140287 | Audit Session ID: 0a95072a223ff0005ede0602 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140287 | Audit Session ID: 0a95072a223ff0005ede0602 | Security Group Tag: none | EasyVPN: 0 ||
Username: PEmmanue | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.37 | Public IP: 223.228.132.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:12 IST Mon Jun 8 2020 | Duration: 0h:27m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 84651183 | Bytes Rx: 9771887 | IP Addr: 10.149.232.37 | Public IP: 223.228.132.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:12 IST Mon Jun 8 2020 | Duration: 0h:27m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 84651183 | Bytes Rx: 9771887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140292 | Audit Session ID: 0a95072a224040005ede0614 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140292 | Audit Session ID: 0a95072a224040005ede0614 | Security Group Tag: none | EasyVPN: 0 ||
Username: syedal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.44 | Public IP: 106.217.229.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:15 IST Mon Jun 8 2020 | Duration: 0h:27m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 3284695 | Bytes Rx: 3161787 | IP Addr: 10.149.232.44 | Public IP: 106.217.229.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:15 IST Mon Jun 8 2020 | Duration: 0h:27m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 3284695 | Bytes Rx: 3161787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140293 | Audit Session ID: 0a95072a224050005ede0617 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140293 | Audit Session ID: 0a95072a224050005ede0617 | Security Group Tag: none | EasyVPN: 0 ||
Username: sayalim | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.125 | Public IP: 157.33.157.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:19 IST Mon Jun 8 2020 | Duration: 0h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2596678 | Bytes Rx: 1407532 | IP Addr: 10.149.233.125 | Public IP: 157.33.157.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:19 IST Mon Jun 8 2020 | Duration: 0h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2596678 | Bytes Rx: 1407532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140294 | Audit Session ID: 0a95072a224060005ede061b | Security Group Tag: none | EasyVPN: 0 |Session ID: 140294 | Audit Session ID: 0a95072a224060005ede061b | Security Group Tag: none | EasyVPN: 0 ||
Username: RaveenaP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 27.62.99.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:20 IST Mon Jun 8 2020 | Duration: 0h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 122134251 | Bytes Rx: 9331506 | IP Addr: 10.149.232.87 | Public IP: 27.62.99.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:20 IST Mon Jun 8 2020 | Duration: 0h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 122134251 | Bytes Rx: 9331506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140295 | Audit Session ID: 0a95072a224070005ede061c | Security Group Tag: none | EasyVPN: 0 |Session ID: 140295 | Audit Session ID: 0a95072a224070005ede061c | Security Group Tag: none | EasyVPN: 0 ||
Username: mrasheed | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.228 | Public IP: 42.111.129.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:36 IST Mon Jun 8 2020 | Duration: 0h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 75285781 | Bytes Rx: 16489519 | IP Addr: 10.149.233.228 | Public IP: 42.111.129.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:36 IST Mon Jun 8 2020 | Duration: 0h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 75285781 | Bytes Rx: 16489519 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140298 | Audit Session ID: 0a95072a2240a0005ede062c | Security Group Tag: none | EasyVPN: 0 |Session ID: 140298 | Audit Session ID: 0a95072a2240a0005ede062c | Security Group Tag: none | EasyVPN: 0 ||
Username: anksingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.53 | Public IP: 103.30.142.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:11 IST Mon Jun 8 2020 | Duration: 0h:26m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 10935297 | Bytes Rx: 2820243 | IP Addr: 10.149.241.53 | Public IP: 103.30.142.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:11 IST Mon Jun 8 2020 | Duration: 0h:26m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 10935297 | Bytes Rx: 2820243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140300 | Audit Session ID: 0a95072a2240c0005ede064f | Security Group Tag: none | EasyVPN: 0 |Session ID: 140300 | Audit Session ID: 0a95072a2240c0005ede064f | Security Group Tag: none | EasyVPN: 0 ||
Username: sreeraj.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.105 | Public IP: 42.109.131.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:40 IST Mon Jun 8 2020 | Duration: 0h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 12715702 | Bytes Rx: 8463502 | IP Addr: 10.149.241.105 | Public IP: 42.109.131.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:40 IST Mon Jun 8 2020 | Duration: 0h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 12715702 | Bytes Rx: 8463502 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140301 | Audit Session ID: 0a95072a2240d0005ede066c | Security Group Tag: none | EasyVPN: 0 |Session ID: 140301 | Audit Session ID: 0a95072a2240d0005ede066c | Security Group Tag: none | EasyVPN: 0 ||
Username: SMaranna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.153 | Public IP: 157.46.1.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:37 IST Mon Jun 8 2020 | Duration: 0h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20174624 | Bytes Rx: 4626398 | IP Addr: 10.149.233.153 | Public IP: 157.46.1.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:37 IST Mon Jun 8 2020 | Duration: 0h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20174624 | Bytes Rx: 4626398 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140303 | Audit Session ID: 0a95072a2240f0005ede071d | Security Group Tag: none | EasyVPN: 0 |Session ID: 140303 | Audit Session ID: 0a95072a2240f0005ede071d | Security Group Tag: none | EasyVPN: 0 ||
Username: ropratap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 223.187.185.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:53 IST Mon Jun 8 2020 | Duration: 0h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 7539142 | Bytes Rx: 3590500 | IP Addr: 10.149.233.141 | Public IP: 223.187.185.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:53 IST Mon Jun 8 2020 | Duration: 0h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 7539142 | Bytes Rx: 3590500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140304 | Audit Session ID: 0a95072a224100005ede072d | Security Group Tag: none | EasyVPN: 0 |Session ID: 140304 | Audit Session ID: 0a95072a224100005ede072d | Security Group Tag: none | EasyVPN: 0 ||
Username: jbasra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.62 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:56 IST Mon Jun 8 2020 | Duration: 0h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 59070450 | Bytes Rx: 13418031 | IP Addr: 10.149.233.62 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:56 IST Mon Jun 8 2020 | Duration: 0h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 59070450 | Bytes Rx: 13418031 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140305 | Audit Session ID: 0a95072a224110005ede0730 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140305 | Audit Session ID: 0a95072a224110005ede0730 | Security Group Tag: none | EasyVPN: 0 ||
Username: romchand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.79 | Public IP: 42.111.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:56 IST Mon Jun 8 2020 | Duration: 0h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 6472520 | Bytes Rx: 2612786 | IP Addr: 10.149.233.79 | Public IP: 42.111.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:56 IST Mon Jun 8 2020 | Duration: 0h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 6472520 | Bytes Rx: 2612786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140306 | Audit Session ID: 0a95072a224120005ede0730 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140306 | Audit Session ID: 0a95072a224120005ede0730 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajsampa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.99 | Public IP: 60.243.102.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:01 IST Mon Jun 8 2020 | Duration: 0h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 11638641 | Bytes Rx: 6265030 | IP Addr: 10.149.233.99 | Public IP: 60.243.102.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:01 IST Mon Jun 8 2020 | Duration: 0h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 11638641 | Bytes Rx: 6265030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140307 | Audit Session ID: 0a95072a224130005ede0735 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140307 | Audit Session ID: 0a95072a224130005ede0735 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravi.babu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.214 | Public IP: 49.206.200.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:14 IST Mon Jun 8 2020 | Duration: 0h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 32657862 | Bytes Rx: 27893546 | IP Addr: 10.149.233.214 | Public IP: 49.206.200.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:14 IST Mon Jun 8 2020 | Duration: 0h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 32657862 | Bytes Rx: 27893546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140308 | Audit Session ID: 0a95072a224140005ede0742 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140308 | Audit Session ID: 0a95072a224140005ede0742 | Security Group Tag: none | EasyVPN: 0 ||
Username: mpalanis | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.196 | Public IP: 157.51.150.42 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:12:48 IST Mon Jun 8 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2924253 | Bytes Rx: 2137448 | IP Addr: 10.149.232.196 | Public IP: 157.51.150.42 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:12:48 IST Mon Jun 8 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2924253 | Bytes Rx: 2137448 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140310 | Audit Session ID: 0a95072a224160005ede0818 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140310 | Audit Session ID: 0a95072a224160005ede0818 | Security Group Tag: none | EasyVPN: 0 ||
Username: RYandala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:25 IST Mon Jun 8 2020 | Duration: 0h:17m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4278083 | Bytes Rx: 726001 | IP Addr: 10.149.232.100 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:25 IST Mon Jun 8 2020 | Duration: 0h:17m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4278083 | Bytes Rx: 726001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140311 | Audit Session ID: 0a95072a224170005ede083d | Security Group Tag: none | EasyVPN: 0 |Session ID: 140311 | Audit Session ID: 0a95072a224170005ede083d | Security Group Tag: none | EasyVPN: 0 ||
Username: nthiruma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.170 | Public IP: 223.182.201.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:45 IST Mon Jun 8 2020 | Duration: 0h:17m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 9642986 | Bytes Rx: 5299861 | IP Addr: 10.149.233.170 | Public IP: 223.182.201.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:45 IST Mon Jun 8 2020 | Duration: 0h:17m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 9642986 | Bytes Rx: 5299861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140312 | Audit Session ID: 0a95072a224180005ede0851 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140312 | Audit Session ID: 0a95072a224180005ede0851 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaumChat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.241.43 | Public IP: 42.110.130.137 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:53 IST Mon Jun 8 2020 | Duration: 0h:17m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 8880243 | Bytes Rx: 3610859 | IP Addr: 10.149.241.43 | Public IP: 42.110.130.137 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:13:53 IST Mon Jun 8 2020 | Duration: 0h:17m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 8880243 | Bytes Rx: 3610859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140313 | Audit Session ID: 0a95072a224190005ede0859 | Security Group Tag: none | EasyVPN: 0 |Session ID: 140313 | Audit Session ID: 0a95072a224190005ede0859 | Security Group Tag: none | EasyVPN: 0 ||
Username: Karthbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.86 | Public IP: 157.50.17.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:11 IST Mon Jun 8 2020 | Duration: 0h:17m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 9775888 | Bytes Rx: 6459041 | IP Addr: 10.149.241.86 | Public IP: 157.50.17.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:11 IST Mon Jun 8 2020 | Duration: 0h:17m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 9775888 | Bytes Rx: 6459041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 140314 | Audit Session ID: 0a95072a2241a0005ede086b | Security Group Tag: none | EasyVPN: 0 |Session ID: 140314 | Audit Session ID: 0a95072a2241a0005ede086b | Security Group Tag: none | EasyVPN: 0 ||
